time,open,high,low,close,volume,vc,dif,dea,hist,atr
2020-05-19 08:20:00,9835.2,9859.4,9824.1,9844.8,9397.0,93.97,46.720447521,38.8668538098,7.85359371126,26.9461386245
2020-05-19 08:21:00,9844.3,9857.6,9841.1,9847.8,3909.0,39.09,47.6458294289,40.6226489336,7.02318049534,26.1999858656
2020-05-19 08:22:00,9848.5,9890.1,9847.2,9868.8,20804.0,208.04,49.5030850043,42.3987361477,7.10434885659,27.3928440181
2020-05-19 08:23:00,9868.8,9875.0,9855.0,9862.0,13186.0,131.86,49.8516119081,43.8893112998,5.96230060827,26.8647837311
2020-05-19 08:24:00,9863.6,9866.0,9840.0,9849.5,6451.0,64.51,48.5594137625,44.8233317924,3.73608197014,26.8030134646
2020-05-19 08:25:00,9849.5,9858.8,9840.0,9850.0,8036.0,80.36,47.0335102152,45.2653674769,1.76814273831,26.2313696457
2020-05-19 08:26:00,9851.6,9870.7,9840.8,9860.8,7803.0,78.03,46.1635457812,45.4450031378,0.718542643396,26.493414671
2020-05-19 08:27:00,9860.8,9863.3,9844.0,9850.9,3279.0,32.79,44.1661258311,45.1892276764,-1.02310184538,25.9795993373
2020-05-19 08:28:00,9849.0,9863.6,9847.2,9856.0,2055.0,20.55,42.5047156043,44.652325262,-2.14760965774,25.2953422418
2020-05-19 08:29:00,9855.9,9855.9,9841.0,9844.0,2040.0,20.4,39.7613917445,43.6741385585,-3.91274681403,24.5599606531
2020-05-19 08:30:00,9844.1,9861.9,9827.5,9836.0,5702.0,57.02,36.5207660225,42.2434640513,-5.72269802882,25.2628206065
2020-05-19 08:31:00,9836.0,9848.8,9830.4,9847.8,2268.0,22.68,34.5069337215,40.6961579853,-6.18922426383,24.7726191346
2020-05-19 08:32:00,9847.1,9847.1,9835.0,9838.3,1193.0,11.93,31.7780687139,38.9125401311,-7.13447141711,23.9174320535
2020-05-19 08:33:00,9838.3,9849.1,9837.2,9837.2,2275.0,22.75,29.1901765432,36.9680674135,-7.77789087029,23.0590440497
2020-05-19 08:34:00,9839.4,9850.3,9839.1,9847.9,2202.0,22.02,27.6835353662,35.111161004,-7.42762563783,22.3476837604
2020-05-19 08:35:00,9847.8,9850.2,9839.4,9839.4,1905.0,19.05,25.509573927,33.1908435886,-7.68126966159,21.5228492061
2020-05-19 08:36:00,9840.8,9845.4,9832.1,9845.4,1732.0,17.32,23.9942528687,31.3515254446,-7.35727257593,20.9355028343
2020-05-19 08:37:00,9845.3,9845.9,9836.7,9839.6,845.0,8.45,22.0709186735,29.4954040904,-7.42448541691,20.0972526318
2020-05-19 08:38:00,9839.5,9843.6,9837.1,9840.5,3004.0,30.04,20.3843073391,27.6731847402,-7.28887740105,19.126020301
2020-05-19 08:39:00,9838.0,9856.2,9833.0,9852.4,2597.0,25.97,19.779876153,26.0945230227,-6.31464686971,19.4170188509
2020-05-19 08:40:00,9853.9,9861.5,9849.7,9860.9,1859.0,18.59,19.75896994,24.8274124062,-5.06844246622,18.8729460758
2020-05-19 08:41:00,9859.9,9879.0,9852.5,9878.9,5654.0,56.54,20.9533144176,24.0525928085,-3.09927839087,19.4177356418
2020-05-19 08:42:00,9878.2,9878.2,9865.9,9867.2,2080.0,20.8,20.7169368497,23.3854616167,-2.668524767,18.9593259531
2020-05-19 08:43:00,9867.3,9886.6,9867.3,9881.2,7449.0,74.49,21.4124594179,22.9908611769,-1.57840175904,18.9908026708
2020-05-19 08:44:00,9881.1,9883.6,9868.8,9871.5,3268.0,32.68,20.9395787016,22.5806046819,-1.64102598026,18.6914596229
2020-05-19 08:45:00,9871.6,9878.6,9851.0,9856.1,3375.0,33.75,19.1019704059,21.8848778267,-2.78290742076,19.3277839355
2020-05-19 08:46:00,9855.6,9866.0,9855.6,9866.0,1736.0,17.36,18.2343061241,21.1547634862,-2.92045736211,18.690085083
2020-05-19 08:47:00,9866.0,9867.2,9856.9,9865.0,7924.0,79.24,17.2669417309,20.3771991351,-3.11025740424,18.0907932913
2020-05-19 08:48:00,9865.0,9865.0,9860.0,9862.6,1018.0,10.18,16.1208078988,19.5259208878,-3.40511298904,17.1557366277
2020-05-19 08:49:00,9862.5,9870.0,9860.6,9869.5,2859.0,28.59,15.5895542367,18.7386475576,-3.14909332094,16.60175544
2020-05-19 08:50:00,9869.4,9869.5,9857.4,9858.9,1303.0,13.03,14.1500870742,17.8209354609,-3.67084838675,16.28020148
2020-05-19 08:51:00,9858.8,9862.7,9853.0,9857.4,877.0,8.77,12.741386738,16.8050257163,-4.0636389783,15.8101870886
2020-05-19 08:52:00,9855.8,9855.8,9845.9,9848.3,2025.0,20.25,10.7665772241,15.5973360179,-4.83075879378,15.5023165822
2020-05-19 08:53:00,9848.2,9859.0,9848.2,9859.0,1313.0,13.13,9.95022700979,14.4679142163,-4.51768720648,15.1664368264
2020-05-19 08:54:00,9859.2,9865.0,9859.2,9864.0,1383.0,13.83,9.5961038845,13.4935521499,-3.89744826542,14.5116913388
2020-05-19 08:55:00,9864.0,9880.0,9864.0,9875.5,9328.0,93.28,10.1266785996,12.8201774399,-2.69349884024,14.6179991003
2020-05-19 08:56:00,9877.0,9877.0,9861.8,9863.1,1595.0,15.95,9.43779350634,12.1437006532,-2.70590714682,14.6595705931
2020-05-19 08:57:00,9863.1,9884.9,9863.1,9884.5,2761.0,27.61,10.4976380229,11.8144881271,-1.31685010418,15.169601265
2020-05-19 08:58:00,9884.4,9884.5,9871.4,9875.1,4183.0,41.83,10.4585117835,11.5432928584,-1.08478107486,15.0217726032
2020-05-19 08:59:00,9875.1,9875.1,9855.7,9859.9,1806.0,18.06,9.09613639046,11.0538615648,-1.95772517435,15.3345031316
2020-05-19 09:00:00,9860.0,9875.9,9860.0,9872.1,3010.0,30.1,8.89830796123,10.6227508441,-1.72444288286,15.3820386222
2020-05-19 09:01:00,9872.4,9873.8,9858.6,9863.3,974.0,9.74,7.93991465673,10.0861836066,-2.14626894989,15.3690358635
2020-05-19 09:02:00,9863.6,9863.6,9840.0,9840.0,3525.0,35.25,5.239863895,9.1169196643,-3.87705576929,15.9569618732
2020-05-19 09:03:00,9840.0,9848.6,9840.0,9847.4,2201.0,22.01,3.65503935069,8.02454360157,-4.36950425089,15.4314645966
2020-05-19 09:04:00,9847.3,9852.4,9844.8,9844.8,3287.0,32.87,2.16430742166,6.85249636559,-4.68818894393,14.8720742682
2020-05-19 09:05:00,9843.4,9859.3,9841.1,9852.8,4715.0,47.15,1.60986722174,5.80397053682,-4.19410331508,15.1097832491
2020-05-19 09:06:00,9850.5,9859.0,9850.5,9859.0,3708.0,37.08,1.65171758111,4.97351994568,-3.32180236457,14.6376558741
2020-05-19 09:07:00,9859.0,9863.2,9858.9,9863.2,766.0,7.66,2.00072606686,4.37896116991,-2.37823510305,13.8992518831
2020-05-19 09:08:00,9863.1,9863.1,9848.8,9852.8,6109.0,61.09,1.42173583699,3.78751610333,-2.36578026634,13.9350196058
2020-05-19 09:09:00,9852.8,9855.0,9849.9,9850.0,3669.0,36.69,0.728547071858,3.17572229704,-2.44717522518,13.3039467768
2020-05-19 09:10:00,9850.0,9850.0,9830.0,9839.6,5715.0,57.15,-0.652481699364,2.41008149776,-3.06256319712,13.7822362927
2020-05-19 09:11:00,9839.9,9840.0,9838.0,9840.0,1325.0,13.25,-1.69513977711,1.58903724278,-3.28417701989,12.9406479861
2020-05-19 09:12:00,9840.5,9840.5,9822.2,9834.5,8263.0,82.63,-2.931465738,0.684936646626,-3.61640238462,13.3234588442
2020-05-19 09:13:00,9833.6,9842.6,9823.0,9835.8,894.0,8.94,-3.76298646818,-0.204647976334,-3.55833849184,13.7717832125
2020-05-19 09:14:00,9835.5,9842.9,9835.4,9840.6,5250.0,52.5,-3.98867380415,-0.961453141897,-3.02722066225,13.3237986973
2020-05-19 09:15:00,9840.6,9846.4,9830.0,9830.0,2587.0,25.87,-4.96562343998,-1.76228720151,-3.20333623846,13.5435273618
2020-05-19 09:16:00,9829.9,9836.0,9821.1,9832.3,4457.0,44.57,-5.49097573654,-2.50802490852,-2.98295082802,13.6404182645
2020-05-19 09:17:00,9832.3,9838.6,9827.0,9836.4,6969.0,69.69,-5.51293578955,-3.10900708472,-2.40392870483,13.4946741028
2020-05-19 09:18:00,9836.2,9840.0,9835.9,9840.0,1624.0,16.24,-5.18013599303,-3.52323286639,-1.65690312664,12.8236259526
2020-05-19 09:19:00,9840.0,9844.8,9840.0,9843.2,2111.0,21.11,-4.60509186763,-3.73960466663,-0.865487200993,12.2505098131
2020-05-19 09:20:00,9844.2,9844.9,9842.7,9844.6,1581.0,15.81,-3.99039812986,-3.78976335928,-0.200634770582,11.532616255
2020-05-19 09:21:00,9842.8,9843.5,9829.3,9836.5,3058.0,30.58,-4.10947969566,-3.85370662656,-0.255773069104,11.801715094
2020-05-19 09:22:00,9836.5,9837.4,9832.3,9832.4,2048.0,20.48,-4.48301106834,-3.97956751491,-0.503443553429,11.3230211587
2020-05-19 09:23:00,9832.3,9832.3,9829.5,9830.0,3077.0,30.77,-4.91602839944,-4.16685969182,-0.74916870762,10.7213767902
2020-05-19 09:24:00,9830.1,9838.0,9828.6,9838.0,1321.0,13.21,-4.56108723833,-4.24570520112,-0.315382037214,10.6269927338
2020-05-19 09:25:00,9837.6,9839.0,9837.5,9839.0,1049.0,10.49,-4.15124915214,-4.22681399132,0.0755648391884,9.97506468134
2020-05-19 09:26:00,9839.0,9847.1,9839.0,9845.5,478.0,4.78,-3.26432473529,-4.03431614012,0.76999140483,9.84113148982
2020-05-19 09:27:00,9845.1,9845.1,9840.6,9842.0,2208.0,22.08,-2.81144293023,-3.78974149814,0.978298567908,9.48819352626
2020-05-19 09:28:00,9842.4,9843.9,9838.9,9841.5,2981.0,29.81,-2.46446780741,-3.52468675999,1.06021895258,9.16760827438
2020-05-19 09:29:00,9842.3,9843.9,9840.6,9841.6,4864.0,48.64,-2.15655889001,-3.251061186,1.09450229598,8.74849339764
2020-05-19 09:30:00,9843.0,9850.0,9843.0,9850.0,700.0,7.0,-1.22065806994,-2.84498056279,1.62432249284,8.7236010121
2020-05-19 09:31:00,9850.0,9863.2,9850.0,9860.6,1260.0,12.6,0.372092237176,-2.20156600279,2.57365823997,9.04334379695
2020-05-19 09:32:00,9860.7,9865.0,9860.6,9865.0,1389.0,13.89,1.96673031555,-1.36790673913,3.33463705467,8.71167638288
2020-05-19 09:33:00,9864.9,9867.8,9856.1,9856.6,676.0,6.76,2.52359228219,-0.589606934863,3.11319921705,8.92512806982
2020-05-19 09:34:00,9855.3,9858.9,9851.7,9858.1,219.0,2.19,3.05077938104,0.138470328317,2.91230905272,8.80190463626
2020-05-19 09:35:00,9857.1,9857.7,9850.0,9850.0,2945.0,29.45,2.7828971436,0.667355691374,2.11554145223,8.75176859081
2020-05-19 09:36:00,9850.0,9852.0,9847.1,9851.9,1152.0,11.52,2.69287092175,1.07245873745,1.6204121843,8.4766422629
2020-05-19 09:37:00,9852.0,9852.9,9849.0,9849.0,392.0,3.92,2.360310538,1.33002909756,1.03028144044,8.14973924412
2020-05-19 09:38:00,9847.5,9851.0,9847.5,9848.4,1483.0,14.83,2.02499615714,1.46902250948,0.555973647663,7.8176150124
2020-05-19 09:39:00,9848.5,9848.5,9846.0,9846.7,1594.0,15.94,1.60359604499,1.49593721658,0.107658828408,7.43778536865
2020-05-19 09:40:00,9847.0,9859.0,9847.0,9859.0,730.0,7.3,2.23636124436,1.64402202213,0.592339222222,7.78508641375
2020-05-19 09:41:00,9858.9,9859.0,9858.9,9859.0,369.0,3.69,2.70663185646,1.856543989,0.850087867461,7.23615166991
2020-05-19 09:42:00,9858.9,9858.9,9850.7,9855.2,458.0,4.58,2.74109878211,2.03345494762,0.707643834487,7.31214083634
2020-05-19 09:43:00,9855.2,9861.0,9854.8,9860.0,165.0,1.65,3.11977117363,2.25071819282,0.869052980809,7.23270220518
2020-05-19 09:44:00,9858.9,9858.9,9850.1,9852.8,3389.0,33.89,2.80653990006,2.36188253427,0.444657365786,7.42322347624
2020-05-19 09:45:00,9854.1,9856.4,9854.1,9855.5,1093.0,10.93,2.74453203728,2.43841243487,0.306119602409,7.15013608508
2020-05-19 09:46:00,9855.9,9859.0,9837.4,9856.0,4192.0,41.92,2.70455969993,2.49164188788,0.212917812043,8.18226922186
2020-05-19 09:47:00,9856.6,9876.0,9856.6,9862.5,2651.0,26.51,3.16093966695,2.6255014437,0.535438223257,9.02639284887
2020-05-19 09:48:00,9862.5,9868.6,9862.3,9865.8,2490.0,24.9,3.74572807797,2.84954677055,0.896181307417,8.83165050252
2020-05-19 09:49:00,9865.9,9880.0,9865.9,9870.9,4871.0,48.71,4.56804688343,3.19324679313,1.3748000903,9.21510403805
2020-05-19 09:50:00,9872.3,9877.0,9860.5,9863.1,1923.0,19.23,4.53803401724,3.46220423795,1.07582977929,9.73545374962
2020-05-19 09:51:00,9861.4,9869.9,9853.2,9853.2,4264.0,42.64,3.67306058627,3.50437550761,0.168685078655,10.2329213389
2020-05-19 09:52:00,9852.8,9855.7,9844.2,9850.5,1928.0,19.28,2.73813199407,3.3511268049,-0.612994810836,10.3234269576
2020-05-19 09:53:00,9851.0,9851.1,9840.9,9842.1,989.0,9.89,1.30434882931,2.94177120978,-1.63742238048,10.3146107463
2020-05-19 09:54:00,9842.2,9846.8,9841.0,9841.1,3605.0,36.05,0.0863779870651,2.37069256524,-2.28431457817,9.99213855016
2020-05-19 09:55:00,9841.1,9841.1,9839.9,9840.0,4402.0,44.02,-0.956606325084,1.70523278718,-2.66183911226,9.36412865372
2020-05-19 09:56:00,9840.4,9840.4,9838.3,9838.6,609.0,6.09,-1.8745386913,0.989278491481,-2.86381718278,8.84526232131
2020-05-19 09:57:00,9838.6,9845.4,9837.5,9839.4,1896.0,18.96,-2.50853654299,0.289715484588,-2.79825202757,8.77774358407
2020-05-19 09:58:00,9839.4,9850.0,9839.4,9849.9,1132.0,11.32,-2.13906435792,-0.196040483915,-1.94302387401,8.90790475664
2020-05-19 09:59:00,9850.0,9855.3,9847.5,9850.8,1320.0,13.2,-1.75342017466,-0.507516422065,-1.2459037526,8.82876870259
2020-05-19 10:00:00,9850.9,9859.0,9850.9,9859.0,888.0,8.88,-0.777164245617,-0.561445986775,-0.215718258842,8.78385665241
2020-05-19 10:01:00,9859.2,9859.5,9859.0,9859.4,1210.0,12.1,0.028474037772,-0.443461981866,0.471936019638,8.19215260581
2020-05-19 10:02:00,9859.4,9859.4,9839.9,9839.9,5788.0,57.88,-0.896207922966,-0.534011170086,-0.36219675288,8.99985599111
2020-05-19 10:03:00,9840.0,9842.7,9837.8,9842.6,1459.0,14.59,-1.39507603553,-0.706224143175,-0.688851892358,8.7070091346
2020-05-19 10:04:00,9842.8,9844.7,9842.1,9844.2,21.0,0.21,-1.64239349084,-0.893458012709,-0.748935478135,8.27079419641
2020-05-19 10:05:00,9844.3,9844.3,9836.4,9838.8,4311.0,43.11,-2.24821322374,-1.16440905492,-1.08380416883,8.24430889667
2020-05-19 10:06:00,9837.1,9838.4,9834.7,9838.4,1586.0,15.86,-2.72914648201,-1.47735654033,-1.25178994168,7.94828683262
2020-05-19 10:07:00,9838.5,9852.9,9838.5,9848.4,612.0,6.12,-2.2771238612,-1.63731000451,-0.639813856691,8.41626634458
2020-05-19 10:08:00,9848.3,9849.0,9846.9,9848.9,64.0,0.64,-1.85713891485,-1.68127578658,-0.175863128275,7.96510446282
2020-05-19 10:09:00,9847.4,9847.9,9847.4,9847.8,124.0,1.24,-1.59467619148,-1.66395586756,0.0692796760795,7.50331128691
2020-05-19 10:10:00,9846.9,9846.9,9840.2,9840.2,206.0,2.06,-1.97713786186,-1.72659226642,-0.250545595445,7.51021762356
2020-05-19 10:11:00,9838.9,9838.9,9830.7,9831.9,1198.0,11.98,-2.91636409522,-1.96454663218,-0.951817463043,7.65234493616
2020-05-19 10:12:00,9834.2,9835.0,9833.6,9834.0,235.0,2.35,-3.45146881828,-2.2619310694,-1.18953774888,7.32717744072
2020-05-19 10:13:00,9835.1,9837.0,9833.9,9837.0,236.0,2.36,-3.59206119311,-2.52795709414,-1.06410409897,7.02523619495
2020-05-19 10:14:00,9837.9,9838.0,9810.0,9826.3,3645.0,36.45,-4.51483799741,-2.92533327479,-1.58950472261,8.5234336096
2020-05-19 10:15:00,9827.9,9847.0,9827.9,9847.0,1258.0,12.58,-3.53507808057,-3.04728223595,-0.487795844624,9.39318835177
2020-05-19 10:16:00,9847.0,9855.1,9847.0,9855.0,7437.0,74.37,-2.08899748385,-2.85562528553,0.766627801683,9.30081775522
2020-05-19 10:17:00,9855.0,9855.0,9836.4,9847.3,2988.0,29.88,-1.54646713047,-2.59379365452,1.04732652405,9.96504505842
2020-05-19 10:18:00,9846.7,9846.7,9837.5,9838.9,633.0,6.33,-1.77386964984,-2.42980885358,0.655939203742,9.95325612567
2020-05-19 10:19:00,9839.0,9844.7,9835.7,9843.7,861.0,8.61,-1.54891299522,-2.25362968191,0.704716686691,9.88516640241
2020-05-19 10:20:00,9844.7,9849.2,9843.2,9843.2,187.0,1.87,-1.39489951373,-2.08188364827,0.686984134543,9.60765451652
2020-05-19 10:21:00,9843.9,9844.0,9842.0,9843.7,173.0,1.73,-1.21845135002,-1.90919718862,0.690745838606,9.06425062249
2020-05-19 10:22:00,9843.7,9849.0,9843.7,9849.0,651.0,6.51,-0.643530978445,-1.65606394659,1.01253296814,8.79537557802
2020-05-19 10:23:00,9850.0,9850.9,9846.6,9848.8,1794.0,17.94,-0.201715519483,-1.36519426117,1.16347874168,8.47427732245
2020-05-19 10:24:00,9849.0,9856.3,9849.0,9856.3,694.0,6.94,0.745025544029,-0.943150300127,1.68817584416,8.40468608513
2020-05-19 10:25:00,9855.9,9861.0,9853.2,9853.2,836.0,8.36,1.23099047363,-0.508322145376,1.739312619,8.36149422191
2020-05-19 10:26:00,9852.1,9853.9,9847.7,9853.9,168.0,1.68,1.65354430196,-0.0759488559082,1.72949315787,8.20710177749
2020-05-19 10:27:00,9854.3,9859.2,9854.3,9856.0,744.0,7.44,2.13328255149,0.365897425572,1.76738512592,7.99945165052
2020-05-19 10:28:00,9857.0,9864.9,9857.0,9860.3,2413.0,24.13,2.82785488315,0.858288917088,1.96956596607,8.06377653263
2020-05-19 10:29:00,9860.3,9865.6,9860.3,9865.6,609.0,6.09,3.7626012412,1.43915138191,2.32344985929,7.86636392315
2020-05-19 10:30:00,9865.6,9870.8,9865.6,9870.5,1632.0,16.32,4.84295692069,2.11991248967,2.72304443102,7.67590935721
2020-05-19 10:31:00,9870.9,9874.0,9861.6,9861.6,1961.0,19.61,4.92422753087,2.68077549791,2.24345203297,8.01334440313
2020-05-19 10:32:00,9861.7,9865.7,9857.4,9865.7,563.0,5.63,5.25885005987,3.1963904103,2.06245964957,8.0338198029
2020-05-19 10:33:00,9864.5,9872.5,9864.5,9868.6,1455.0,14.55,5.69242782407,3.69559789305,1.99682993102,8.0314041027
2020-05-19 10:34:00,9869.1,9873.7,9868.8,9872.8,1265.0,12.65,6.30229726526,4.2169377675,2.08535949777,7.82201809536
2020-05-19 10:35:00,9871.8,9871.9,9868.7,9870.9,406.0,4.06,6.5567272005,4.6848956541,1.8718315464,7.55615965998
2020-05-19 10:36:00,9871.6,9871.8,9869.5,9871.1,981.0,9.81,6.6973007714,5.08737667756,1.60992409384,7.18071968427
2020-05-19 10:37:00,9872.0,9874.0,9870.0,9870.1,850.0,8.5,6.65134216432,5.40016977491,1.25117238941,6.9535254211
2020-05-19 10:38:00,9870.1,9873.5,9858.8,9858.8,824.0,8.24,5.6381114361,5.44775810715,0.190353328949,7.50684503388
2020-05-19 10:39:00,9858.9,9863.0,9858.9,9859.5,419.0,4.19,4.83585817112,5.32537811994,-0.489519948818,7.27064181718
2020-05-19 10:40:00,9857.9,9857.9,9853.7,9855.1,158.0,1.58,3.80120551998,5.02054359995,-1.21933807997,7.16559597309
2020-05-19 10:41:00,9857.0,9861.0,9853.7,9854.7,119.0,1.19,2.91535281016,4.59950544199,-1.68415263183,7.17519626073
2020-05-19 10:42:00,9854.3,9856.9,9853.7,9856.9,235.0,2.35,2.36358384595,4.15232112278,-1.78873727684,6.89125367068
2020-05-19 10:43:00,9856.9,9856.9,9849.0,9853.2,1138.0,11.38,1.60919410081,3.64369571839,-2.03450161758,6.96330697991
2020-05-19 10:44:00,9853.9,9862.2,9853.9,9860.8,366.0,3.66,1.60607741615,3.23617205794,-1.63009464179,7.10878505278
2020-05-19 10:45:00,9863.0,9864.5,9863.0,9863.9,174.0,1.74,1.83262613995,2.95546287434,-1.12283673439,6.86530040615
2020-05-19 10:46:00,9864.1,9871.2,9864.0,9870.3,296.0,2.96,2.49977826099,2.86432595167,-0.364547690682,6.89635037714
2020-05-19 10:47:00,9868.9,9869.7,9868.0,9868.0,96.0,0.96,2.81051250669,2.85356326268,-0.0430507559822,6.56803963592
2020-05-19 10:48:00,9868.1,9868.1,9859.6,9859.6,1480.0,14.8,2.35185116066,2.75322084227,-0.401369681613,6.70603680478
2020-05-19 10:49:00,9859.6,9859.6,9857.4,9857.4,206.0,2.06,1.7902008051,2.56061683484,-0.770416029739,6.38417703301
2020-05-19 10:50:00,9857.4,9857.5,9849.9,9851.9,802.0,8.02,0.891013765213,2.22669622091,-1.3356824557,6.47102153065
2020-05-19 10:51:00,9850.1,9855.3,9850.1,9855.3,286.0,2.86,0.447593562851,1.8708756893,-1.42328212645,6.38023427846
2020-05-19 10:52:00,9855.9,9855.9,9853.4,9853.4,20.0,0.2,-0.0564831605152,1.48540391934,-1.54188707985,6.10307468714
2020-05-19 10:53:00,9854.0,9869.3,9851.9,9859.5,5219.0,52.19,0.0358383030652,1.19549079608,-1.15965249302,6.90999792378
2020-05-19 10:54:00,9858.1,9858.8,9855.0,9857.7,157.0,1.57,-0.0358282232246,0.949226992221,-0.985055215446,6.73785521493
2020-05-19 10:55:00,9857.9,9865.0,9857.9,9861.5,468.0,4.68,0.211564990916,0.80169459196,-0.590129601045,6.77800841387
2020-05-19 10:56:00,9861.5,9865.5,9857.4,9857.4,328.0,3.28,0.0759150590766,0.656538685384,-0.580623626307,6.87243638431
2020-05-19 10:57:00,9856.0,9856.0,9855.1,9855.1,261.0,2.61,-0.214704289903,0.482290090326,-0.696994380229,6.54583378543
2020-05-19 10:58:00,9855.0,9855.2,9849.3,9854.4,537.0,5.37,-0.495791195342,0.286673833192,-0.782465028535,6.49970280075
2020-05-19 10:59:00,9855.3,9862.5,9855.3,9862.5,648.0,6.48,-0.0642120905413,0.216496648446,-0.280708738987,6.61400974356
2020-05-19 11:00:00,9862.5,9875.0,9862.5,9874.3,1521.0,15.21,1.21596198975,0.416389716707,0.799572273044,7.03443761902
2020-05-19 11:01:00,9874.2,9878.3,9871.7,9874.2,914.0,9.14,2.19711305562,0.77253438449,1.42457867113,7.00340636052
2020-05-19 11:02:00,9874.8,9874.8,9871.5,9873.9,849.0,8.49,2.91685120631,1.20139774885,1.71545345746,6.73887733476
2020-05-19 11:03:00,9874.0,9876.0,9861.7,9863.9,3268.0,32.68,2.64978735052,1.49107566919,1.15871168133,7.27895752514
2020-05-19 11:04:00,9864.3,9874.9,9864.2,9874.9,493.0,4.93,3.28784515751,1.85042956685,1.43741559065,7.54474627334
2020-05-19 11:05:00,9875.0,9876.9,9872.3,9875.9,3778.0,37.78,3.83005175663,2.24635400481,1.58369775182,7.33440725382
2020-05-19 11:06:00,9876.0,9879.4,9876.0,9879.0,1158.0,11.58,4.45850363051,2.68878392995,1.76971970056,7.0605210214
2020-05-19 11:07:00,9879.1,9879.1,9876.9,9879.1,465.0,4.65,4.90804850457,3.13263684487,1.7754116597,6.71334094845
2020-05-19 11:08:00,9879.5,9880.0,9876.4,9876.5,398.0,3.98,4.99691644289,3.50549276447,1.49142367841,6.49095945213
2020-05-19 11:09:00,9877.9,9879.0,9866.1,9867.0,918.0,9.18,4.25176264592,3.65474674076,0.597015905156,6.94874806269
2020-05-19 11:10:00,9867.1,9877.9,9867.1,9877.9,245.0,2.45,4.48901522498,3.82160043761,0.667414787374,7.23098034393
2020-05-19 11:11:00,9878.3,9879.6,9873.8,9879.6,960.0,9.6,4.75935254219,4.00915085852,0.75020168367,7.12876746222
2020-05-19 11:12:00,9879.6,9880.5,9879.0,9879.0,935.0,9.35,4.86905439993,4.18113156681,0.687922833125,6.72671264349
2020-05-19 11:13:00,9880.5,9886.0,9880.5,9882.8,2307.0,23.07,5.20264925257,4.38543510396,0.817214148614,6.74623316895
2020-05-19 11:14:00,9882.7,9903.7,9881.0,9900.1,13044.0,130.44,6.784780271,4.86530413737,1.91947613363,7.8857879426
2020-05-19 11:15:00,9900.2,9939.4,9900.2,9929.2,18733.0,187.33,10.2683896983,5.94592124955,4.32246844874,10.1296602324
2020-05-19 11:16:00,9929.1,9937.9,9922.5,9933.8,4697.0,46.97,13.2476462046,7.40626624056,5.84137996404,10.506113073
2020-05-19 11:17:00,9934.3,9944.1,9923.3,9939.2,13405.0,134.05,15.8616204337,9.09733707919,6.76428335452,11.2413907106
2020-05-19 11:18:00,9939.2,9960.5,9937.6,9953.0,18045.0,180.45,18.8297014345,11.0438099502,7.78589148423,12.074148517
2020-05-19 11:19:00,9953.0,9979.7,9951.2,9969.4,11623.0,116.23,22.2487996381,13.2848078878,8.96399175029,13.2474236229
2020-05-19 11:20:00,9969.1,9981.3,9961.5,9965.3,10368.0,103.68,24.3469671807,15.4972397464,8.84972743429,13.7154647927
2020-05-19 11:21:00,9965.3,9970.8,9944.9,9947.5,9836.0,98.36,24.2934293046,17.256477658,7.03695164655,14.5857887361
2020-05-19 11:22:00,9947.6,9947.6,9925.5,9944.1,2789.0,27.89,23.7034104067,18.5458642078,5.15754619895,15.1225181121
2020-05-19 11:23:00,9943.5,9950.0,9936.3,9945.9,2231.0,22.31,23.1146102969,19.4596134256,3.65499687133,15.0209096755
2020-05-19 11:24:00,9945.5,9945.9,9933.1,9935.1,1433.0,14.33,21.5283468457,19.8733601096,1.65498673608,14.8622732701
2020-05-19 11:25:00,9935.1,9945.6,9932.4,9944.9,1722.0,17.22,20.8219769412,20.0630834759,0.758893465285,14.7435394651
2020-05-19 11:26:00,9942.9,9943.0,9936.8,9938.0,1643.0,16.43,19.48083839,19.9466344587,-0.465796068787,14.2690009319
2020-05-19 11:27:00,9937.2,9937.2,9867.3,9890.0,11609.0,116.09,14.3790251274,18.8331125925,-4.45408746508,18.2997865796
2020-05-19 11:28:00,9890.0,9904.8,9880.4,9894.3,13279.0,132.79,10.5610343932,17.1786969526,-6.61766255944,18.7355161096
2020-05-19 11:29:00,9893.7,9893.7,9787.0,9833.3,40779.0,407.79,2.58328057697,14.2596136775,-11.6763331005,25.0615506732
2020-05-19 11:30:00,9833.3,9860.6,9822.8,9849.7,16203.0,162.03,-2.38827333118,10.9300362758,-13.3183096069,25.9714399109
2020-05-19 11:31:00,9848.8,9859.0,9840.0,9859.0,10387.0,103.87,-5.51426829248,7.64117536211,-13.1554436546,25.4734799172
2020-05-19 11:32:00,9859.0,9868.5,9842.9,9845.5,4888.0,48.88,-8.97749205655,4.31744187837,-13.2949339349,25.482517066
2020-05-19 11:33:00,9846.2,9850.1,9829.5,9829.5,2866.0,28.66,-12.864889683,0.880975566094,-13.7458652491,25.133765847
2020-05-19 11:34:00,9828.6,9834.4,9806.4,9834.4,10897.0,108.97,-15.3730799638,-2.36983553988,-13.0032444239,25.3384968579
2020-05-19 11:35:00,9834.2,9845.0,9832.3,9838.4,3277.0,32.77,-16.8439061956,-5.26464967102,-11.5792565246,24.4357470824
2020-05-19 11:36:00,9839.0,9847.9,9839.0,9845.3,1863.0,18.63,-17.2538822325,-7.66249618332,-9.59138604918,23.368908005
